Level	Rule Name	Subject	Property	Value
INFO	lowercase_definition	OAE:0003835	IAO:0000115	a middle ear inflammation AE that has serous otitis, medical intervention indicated
INFO	lowercase_definition	OAE:0003836	IAO:0000115	a middle ear inflammation AE that has mastoiditis; necrosis of canal soft tissue or bone
INFO	lowercase_definition	OAE:0003837	IAO:0000115	a delayed puberty AE that has no breast development by age 13 yrs for females; testes volume of <3 cc or no Tanner Stage 2 development by age 14.5 yrs for males
INFO	lowercase_definition	OAE:0003838	IAO:0000115	a delayed puberty AE that has no breast development by age 14 yrs for females; no increase in testes volume or no Tanner Stage 2 by age 16 yrs for males; hormone replacement indicated
INFO	lowercase_definition	OAE:0003839	IAO:0000115	a growth accelerated AE that has greater than or equal to +2 SD (standard deviation) above mid parental height or target height
INFO	lowercase_definition	OAE:0003840	IAO:0000115	a precocious puberty AE that has physical signs of puberty with no biochemical markers for females younger than 8 years and males younger than 9 years
INFO	lowercase_definition	OAE:0003841	IAO:0000115	a precocious puberty AE that has physical signs and biochemical markers of puberty for females younger than 8 years and males younger than 9 years
INFO	lowercase_definition	OAE:0003842	IAO:0000115	a corneal ulcer AE that has limiting self care activities of daily living declining vision (worse than 20/40 but better than 20/200)
INFO	lowercase_definition	OAE:0003843	IAO:0000115	a corneal ulcer AE that has perforation or blindness (20/200 or worse) in the affected eye
INFO	lowercase_definition	OAE:0003844	IAO:0000115	a dry eye AE that is asymptomatic; clinical or diagnostic observations only; mild symptoms relieved by lubricants
INFO	lowercase_definition	OAE:0003845	IAO:0000115	a dry eye AE that has a decrease in visual acuity (<20/40); limiting self care activities of daily living
INFO	lowercase_definition	OAE:0003846	IAO:0000115	a keratitis AE that has a decline in vision (worse than 20/40 but better than 20/200); limiting self care activities of daily living
INFO	lowercase_definition	OAE:0003847	IAO:0000115	a keratitis AE that has perforation or blindness (20/200 or worse) in the affected eye
INFO	lowercase_definition	OAE:0003848	IAO:0000115	a night blindness AE that has blindness (20/200 or worse) in the affected eye
INFO	lowercase_definition	OAE:0003849	IAO:0000115	an optic nerve disorder AE that has limiting vision of the affected eye (20/40 or better)
INFO	lowercase_definition	OAE:0003850	IAO:0000115	an optic nerve disorder AE that has limiting vision in the affected eye (worse than 20/40 but better than 20/200)
INFO	lowercase_definition	OAE:0003851	IAO:0000115	an optic nerve disorder AE that has blindness (20/200 or worse) in the affected eye
INFO	lowercase_definition	OAE:0003852	IAO:0000115	a retinal tear AE where laser therapy or pneumopexy indicated
INFO	lowercase_definition	OAE:0003853	IAO:0000115	a retinal tear AE where vitroretinal surgical repair indicated
INFO	lowercase_definition	OAE:0003854	IAO:0000115	a retinal tear AE that has blindness (20/200 or worse) in the affected eye
INFO	lowercase_definition	OAE:0003855	IAO:0000115	a retinal vascular disorder AE where topical medication indicated
INFO	lowercase_definition	OAE:0003856	IAO:0000115	a retinal vascular disorder AE where intravitreal medication; operative intervention indicated
INFO	lowercase_definition	OAE:0003857	IAO:0000115	a scleral disorder AE that is symptomatic, limiting instrumental activities of daily living; moderate decrease in visual acuity (20/40 or better)
INFO	lowercase_definition	OAE:0003858	IAO:0000115	a scleral disorder AE that is symptomatic, limiting self care activities of daily living; marked decrease in visual acuity (worse than 20/40)
INFO	lowercase_definition	OAE:0003859	IAO:0000115	a scleral disorder AE that has blindness (20/200 or worse) in the affected eye
INFO	lowercase_definition	OAE:0003860	IAO:0000115	a vitreous hemorrhage AE that has limiting self care activities of daily living; vitrectomy indicated
INFO	lowercase_definition	OAE:0003861	IAO:0000115	a vitreous hemorrhage AE that has blindness (20/200 or worse) in the affected eye
INFO	lowercase_definition	OAE:0003862	IAO:0000115	an anal necrosis AE where TPN or hospitalization indicated; radiologic, endoscopic, or operative intervention indicated
INFO	lowercase_definition	OAE:0003863	IAO:0000115	an anal stenosis AE that is symptomatic; altered GI function
INFO	lowercase_definition	OAE:0003864	IAO:0000115	an anal stenosis AE that is symptomatic and severely altered GI function; non-emergent operative intervention indicated; TPN or hospitalization indicated
INFO	lowercase_definition	OAE:0003865	IAO:0000115	a bloating AE that has no change in bowel function or oral intake
INFO	lowercase_definition	OAE:0003866	IAO:0000115	a bloating AE that is symptomatic, decreased oral intake; change in bowel function
INFO	lowercase_definition	OAE:0003867	IAO:0000115	a cecal hemorrhage AE that has moderate symptoms; medical intervention or minor cauterization indicated
INFO	lowercase_definition	OAE:0003868	IAO:0000115	a cecal hemorrhage AE where transfusion, radiologic, endoscopic, or elective operative intervention indicated
INFO	lowercase_definition	OAE:0003869	IAO:0000115	a colonic fistula AE that is symptomatic; altered GI function
INFO	lowercase_definition	OAE:0003870	IAO:0000115	a colonic fistula AE that has severely altered GI function; bowel rest, TPN or hospitalization indicated; elective operative intervention indicated
INFO	lowercase_definition	OAE:0003871	IAO:0000115	a colonic hemorrhage AE where transfusion, radiologic, endoscopic, or elective operative intervention indicated
INFO	lowercase_definition	OAE:0003872	IAO:0000115	a colonic obstruction AE that is symptomatic; altered GI function
INFO	lowercase_definition	OAE:0003873	IAO:0000115	a colonic ulcer AE that is symptomatic; altered GI function
INFO	lowercase_definition	OAE:0003874	IAO:0000115	a colonic ulcer AE that has severely altered GI function; TPN indicated; elective operative or endoscopic intervention indicated; disabling
INFO	lowercase_definition	OAE:0003875	IAO:0000115	a duodenal fistula AE that is symptomatic; altered GI function
INFO	lowercase_definition	OAE:0003876	IAO:0000115	a duodenal fistula AE that has severely altered GI function; tube feeding, TPN or hospitalization indicated; elective operative intervention indicated
INFO	lowercase_definition	OAE:0003877	IAO:0000115	a duodenal hemorrhage AE where transfusion, radiologic, endoscopic, or elective operative intervention indicated
INFO	lowercase_definition	OAE:0003878	IAO:0000115	a duodenal obstruction AE that is symptomatic; altered GI function
INFO	lowercase_definition	OAE:0003879	IAO:0000115	a duodenal stenosis AE that is symptomatic; altered GI function
INFO	lowercase_definition	OAE:0003880	IAO:0000115	a duodenal stenosis AE that has severely altered GI function; tube feeding; hospitalization indicated; elective operative intervention indicated
INFO	lowercase_definition	OAE:0003881	IAO:0000115	an esophageal fistula AE that is symptomatic; altered GI function
INFO	lowercase_definition	OAE:0003882	IAO:0000115	an esophageal fistula AE that has severely altered GI function; tube feeding, TPN or hospitalization indicated; elective operative intervention indicated
INFO	lowercase_definition	OAE:0003883	IAO:0000115	an esophageal hemorrhage AE where transfusion, radiologic, endoscopic, or elective operative intervention indicated
INFO	lowercase_definition	OAE:0003884	IAO:0000115	an esophageal necrosis AE that has inability to aliment adequately by GI tract; radiologic, endoscopic, or operative intervention indicated
INFO	lowercase_definition	OAE:0003885	IAO:0000115	an esophageal obstruction AE that is symptomatic; altered GI function; limiting instrumental activities of daily living
INFO	lowercase_definition	OAE:0003886	IAO:0000115	an esophageal ulcer AE that is symptomatic; altered GI function; limiting instrumental activities of daily living
INFO	lowercase_definition	OAE:0003887	IAO:0000115	an esophageal ulcer AE that has severely altered GI function; TPN indicated; elective operative or endoscopic intervention indicated; limiting self care activities of daily living; disabling
INFO	lowercase_definition	OAE:0003888	IAO:0000115	an esophageal varices hemorrhage AE where transfusion, radiologic, endoscopic, or elective operative intervention indicated
INFO	lowercase_definition	OAE:0003889	IAO:0000115	a gastric fistula AE that is symptomatic; altered GI function
INFO	lowercase_definition	OAE:0003890	IAO:0000115	a gastric fistula AE that has severely altered GI function; bowel rest; tube feeding, TPN or hospitalization indicated; elective operative intervention indicated
INFO	lowercase_definition	OAE:0003891	IAO:0000115	a gastric necrosis AE that has inability to aliment adequately by GI tract; radiologic, endoscopic, or operative intervention indicated
INFO	lowercase_definition	OAE:0003892	IAO:0000115	a gastric stenosis AE that is symptomatic; altered GI function
INFO	lowercase_definition	OAE:0003893	IAO:0000115	a gastric stenosis AE that has severely altered GI function; tube feeding; hospitalization indicated; elective operative intervention indicated
INFO	lowercase_definition	OAE:0003894	IAO:0000115	a gastrointestinal fistula AE that is symptomatic; altered GI function
INFO	lowercase_definition	OAE:0003895	IAO:0000115	a gastrointestinal fistula AE that has severely altered GI function; tube feeding, TPN or hospitalization indicated
INFO	lowercase_definition	OAE:0003896	IAO:0000115	a gastroparesis AE that has mild nausea, early satiety and bloating, able to maintain caloric intake on regular diet
INFO	lowercase_definition	OAE:0003897	IAO:0000115	a gastroparesis AE that has moderate symptoms; able to maintain nutrition with dietary and lifestyle modifications; may need pharmacologic intervention
INFO	lowercase_definition	OAE:0003898	IAO:0000115	a gastroparesis AE that has weight loss; refractory to medical intervention; unable to maintain nutrition orally
INFO	lowercase_definition	OAE:0003899	IAO:0000115	an ileal fistula AE that is symptomatic; altered GI function
INFO	lowercase_definition	OAE:0003900	IAO:0000115	an ileal fistula AE that has severely altered GI function; TPN or hospitalization indicated; elective operative intervention indicated
INFO	lowercase_definition	OAE:0003901	IAO:0000115	an ileal hemorrhage AE where transfusion, radiologic, endoscopic, or elective operative intervention indicated
INFO	lowercase_definition	OAE:0003902	IAO:0000115	an ileal obstruction AE that is symptomatic; altered GI function; limiting instrumental activities of daily living
INFO	lowercase_definition	OAE:0003903	IAO:0000115	an ileal stenosis AE that is symptomatic; altered GI function
INFO	lowercase_definition	OAE:0003904	IAO:0000115	an ileal stenosis AE that has severely altered GI function; tube feeding or hospitalization indicated; elective operative intervention indicated
INFO	lowercase_definition	OAE:0003905	IAO:0000115	an ileal ulcer AE that is symptomatic; altered GI function
INFO	lowercase_definition	OAE:0003906	IAO:0000115	an ileal ulcer AE that has severely altered GI function; TPN indicated; elective operative or endoscopic intervention indicated; disabling
INFO	lowercase_definition	OAE:0003907	IAO:0000115	an intra-abdominal hemorrhage AE where transfusion, radiologic, endoscopic, or elective operative intervention indicated
INFO	lowercase_definition	OAE:0003908	IAO:0000115	a jejunal fistula AE that is symptomatic; altered GI function
INFO	lowercase_definition	OAE:0003909	IAO:0000115	a jejunal fistula AE that has severely altered GI function; TPN or hospitalization indicated; elective operative intervention indicated
